lemma,noun_count,verb_count,majority_tag,total_count,minority_count,minority_ratio,is_flexible,nv_cosine_similarity,n_variation,v_variation
pun,133,36,NOUN,169,36,0.21301775147928995,True,0.917021632194519,8.475780487060547,6.842989444732666
molekuti,85,75,NOUN,160,75,0.46875,True,0.9830607175827026,7.594884872436523,7.035038948059082
jačati,60,94,VERB,154,60,0.38961038961038963,True,0.9577857255935669,8.427399635314941,8.563066482543945
oboje,74,73,NOUN,147,73,0.4965986394557823,True,0.8724125027656555,9.559788703918457,7.3777289390563965
provjeriti,74,62,NOUN,136,62,0.45588235294117646,True,0.947602391242981,7.478774547576904,7.966151714324951
tiskati,34,102,VERB,136,34,0.25,True,0.9598124027252197,7.352743625640869,7.741977691650391
sti,70,66,NOUN,136,66,0.4852941176470588,True,0.974763035774231,11.572346687316895,12.16853141784668
hod,91,42,NOUN,133,42,0.3157894736842105,True,0.9101777672767639,6.648683071136475,6.98291540145874
plakat,81,36,NOUN,117,36,0.3076923076923077,True,0.9662731885910034,7.293793678283691,6.067673206329346
soljeti,62,43,NOUN,105,43,0.4095238095238095,True,0.9872597455978394,5.705630302429199,5.934303283691406
izdaja,65,37,NOUN,102,37,0.3627450980392157,True,0.8945473432540894,7.826739311218262,7.633902072906494
obaliti,63,39,NOUN,102,39,0.38235294117647056,True,0.9682825803756714,7.289647579193115,7.542428016662598
opati,34,59,VERB,93,34,0.3655913978494624,True,0.6967313289642334,9.500543594360352,7.23541259765625
različit,52,39,NOUN,91,39,0.42857142857142855,True,0.9792470335960388,10.180269241333008,9.337340354919434
opažati,34,51,VERB,85,34,0.4,True,0.9627325534820557,7.101775169372559,7.492816925048828
treći,37,47,VERB,84,37,0.44047619047619047,True,0.9652130007743835,9.11019229888916,9.586435317993164
pohraniti,38,45,VERB,83,38,0.4578313253012048,True,0.9361685514450073,7.063196182250977,8.62265396118164
sviti,31,50,VERB,81,31,0.38271604938271603,True,0.9821666479110718,6.223416328430176,6.666833877563477
peći,41,40,NOUN,81,40,0.49382716049382713,True,0.834942102432251,5.920652866363525,9.478304862976074
biti,33,43,VERB,76,33,0.4342105263157895,True,0.7853641510009766,11.743102073669434,8.182296752929688
rab,41,34,NOUN,75,34,0.4533333333333333,True,0.9588376879692078,8.048295021057129,7.832298755645752
giba,33,40,VERB,73,33,0.4520547945205479,True,0.9849837422370911,5.843048572540283,6.02777624130249
okomit,39,32,NOUN,71,32,0.4507042253521127,True,0.9827529191970825,6.444067478179932,5.643487453460693
spaj,38,33,NOUN,71,33,0.4647887323943662,True,0.9900028109550476,8.347116470336914,8.650751113891602
